,UF,Data,CA,CN,OA,ON,Data mmmovel,CA mmovel,OA mmovel,ON mmovel,CN mmovel,CAp100,OAp100,ONp100,CNp100,CA mmovel p100,OA mmovel p100,ON mmovel p100,CN mmovel p100
5746,AL,2020-03-24,10.0,2.0,0.0,0.0,2020-03-24,6.142857142857143,0.0,0.0,1.2857142857142858,0.299638306600103,0.0,0.0,2e-05,0.18406353119720614,0.0,0.0,0.03852492513429896
5747,AL,2020-03-25,11.0,1.0,0.0,0.0,2020-03-25,7.571428571428571,0.0,0.0,1.4285714285714286,0.32960213726011334,0.0,0.0,1e-05,0.22686900356864942,0.0,0.0,0.04280547237144329
5748,AL,2020-03-26,11.0,0.0,0.0,0.0,2020-03-26,8.571428571428571,0.0,0.0,1.0,0.32960213726011334,0.0,0.0,0.0,0.2568328342286597,0.0,0.0,0.0299638306600103
5749,AL,2020-03-27,12.0,1.0,0.0,0.0,2020-03-27,9.428571428571429,0.0,0.0,0.8571428571428571,0.35956596792012363,0.0,0.0,1e-05,0.2825161176515257,0.0,0.0,0.025683283422865973
5750,AL,2020-03-28,14.0,2.0,0.0,0.0,2020-03-28,10.428571428571429,0.0,0.0,1.0,0.4194936292401442,0.0,0.0,2e-05,0.31247994831153597,0.0,0.0,0.0299638306600103
5751,AL,2020-03-29,17.0,3.0,0.0,0.0,2020-03-29,11.857142857142858,0.0,0.0,1.4285714285714286,0.5093851212201751,0.0,0.0,3e-05,0.3552854206829793,0.0,0.0,0.04280547237144329
5752,AL,2020-03-30,17.0,0.0,0.0,0.0,2020-03-30,13.142857142857142,0.0,0.0,1.2857142857142858,0.5093851212201751,0.0,0.0,0.0,0.39381034581727825,0.0,0.0,0.03852492513429896
5753,AL,2020-03-31,18.0,1.0,1.0,1.0,2020-03-31,14.285714285714286,0.14285714285714285,0.14285714285714285,1.1428571428571428,0.5393489518801854,0.0299638306600103,0.0299638306600103,1e-05,0.42805472371443287,0.0042805472371443285,0.0042805472371443285,0.03424437789715463
5754,AL,2020-04-01,18.0,0.0,1.0,0.0,2020-04-01,15.285714285714286,0.2857142857142857,0.14285714285714285,1.0,0.5393489518801854,0.0299638306600103,0.0,0.0,0.4580185543744432,0.008561094474288657,0.0042805472371443285,0.0299638306600103
5755,AL,2020-04-02,18.0,0.0,1.0,0.0,2020-04-02,16.285714285714285,0.42857142857142855,0.14285714285714285,1.0,0.5393489518801854,0.0299638306600103,0.0,0.0,0.48798238503445346,0.012841641711432986,0.0042805472371443285,0.0299638306600103
5756,AL,2020-04-03,23.0,5.0,2.0,1.0,2020-04-03,17.857142857142858,0.7142857142857143,0.2857142857142857,1.5714285714285714,0.689168105180237,0.0599276613200206,0.0299638306600103,5e-05,0.5350684046430411,0.021402736185721645,0.008561094474288657,0.04708601960858761
5757,AL,2020-04-04,23.0,0.0,2.0,0.0,2020-04-04,19.142857142857142,1.0,0.2857142857142857,1.2857142857142858,0.689168105180237,0.0599276613200206,0.0,0.0,0.5735933297773401,0.0299638306600103,0.008561094474288657,0.03852492513429896
5758,AL,2020-04-05,28.0,5.0,2.0,0.0,2020-04-05,20.714285714285715,1.2857142857142858,0.2857142857142857,1.5714285714285714,0.8389872584802884,0.0599276613200206,0.0,5e-05,0.6206793493859277,0.03852492513429896,0.008561094474288657,0.04708601960858761
5759,AL,2020-04-06,31.0,3.0,2.0,0.0,2020-04-06,22.714285714285715,1.5714285714285714,0.2857142857142857,2.0,0.9288787504603193,0.0599276613200206,0.0,3e-05,0.6806070107059483,0.04708601960858761,0.008561094474288657,0.0599276613200206
5760,AL,2020-04-07,34.0,3.0,2.0,0.0,2020-04-07,25.0,1.7142857142857142,0.14285714285714285,2.2857142857142856,1.0187702424403502,0.0599276613200206,0.0,3e-05,0.7490957665002576,0.051366566845731945,0.0042805472371443285,0.06848875579430926
5761,AL,2020-04-08,37.0,3.0,3.0,1.0,2020-04-08,27.714285714285715,2.0,0.2857142857142857,2.7142857142857144,1.108661734420381,0.08989149198003091,0.0299638306600103,3e-05,0.8304261640059998,0.0599276613200206,0.008561094474288657,0.08133039750574224
5762,AL,2020-04-09,37.0,0.0,3.0,0.0,2020-04-09,30.428571428571427,2.2857142857142856,0.2857142857142857,2.7142857142857144,1.108661734420381,0.08989149198003091,0.0,0.0,0.911756561511742,0.06848875579430926,0.008561094474288657,0.08133039750574224
5763,AL,2020-04-10,45.0,8.0,3.0,0.0,2020-04-10,33.57142857142857,2.4285714285714284,0.14285714285714285,3.142857142857143,1.3483723797004636,0.08989149198003091,0.0,8e-05,1.0059286007289172,0.07276930303145358,0.0042805472371443285,0.09417203921717522
5764,AL,2020-04-11,48.0,3.0,3.0,0.0,2020-04-11,37.142857142857146,2.5714285714285716,0.14285714285714285,3.5714285714285716,1.4382638716804945,0.08989149198003091,0.0,3e-05,1.1129422816575256,0.07704985026859792,0.0042805472371443285,0.10701368092860822
5765,AL,2020-04-12,48.0,0.0,3.0,0.0,2020-04-12,40.0,2.7142857142857144,0.14285714285714285,2.857142857142857,1.4382638716804945,0.08989149198003091,0.0,0.0,1.198553226400412,0.08133039750574224,0.0042805472371443285,0.08561094474288658
5766,AL,2020-04-13,58.0,10.0,4.0,1.0,2020-04-13,43.857142857142854,3.0,0.2857142857142857,3.857142857142857,1.7379021782805975,0.1198553226400412,0.0299638306600103,0.0001,1.3141280018033088,0.08989149198003091,0.008561094474288657,0.11557477540289689
5767,AL,2020-04-14,72.0,14.0,4.0,0.0,2020-04-14,49.285714285714285,3.2857142857142856,0.2857142857142857,5.428571428571429,2.1573958075207416,0.1198553226400412,0.0,0.00014,1.4767887968147932,0.09845258645431956,0.008561094474288657,0.16266079501148448
5768,AL,2020-04-15,83.0,11.0,5.0,1.0,2020-04-15,55.857142857142854,3.5714285714285716,0.2857142857142857,6.571428571428571,2.486997944780855,0.1498191533000515,0.0299638306600103,0.00011,1.6736939697234325,0.10701368092860822,0.008561094474288657,0.19690517290863913
5769,AL,2020-04-16,89.0,6.0,5.0,0.0,2020-04-16,63.285714285714285,3.857142857142857,0.2857142857142857,7.428571428571429,2.6667809287409168,0.1498191533000515,0.0,6e-05,1.8962824260549376,0.11557477540289689,0.008561094474288657,0.2225884563315051
5770,AL,2020-04-17,110.0,21.0,7.0,2.0,2020-04-17,72.57142857142857,4.428571428571429,0.5714285714285714,9.285714285714286,3.296021372601133,0.2097468146200721,0.0599276613200206,0.00021,2.174517996469319,0.1326969643514742,0.017122188948577314,0.2782355704143814
5771,AL,2020-04-18,132.0,22.0,10.0,3.0,2020-04-18,84.57142857142857,5.428571428571429,1.0,12.0,3.9552256471213596,0.299638306600103,0.08989149198003091,0.00022,2.5340839643894424,0.16266079501148448,0.0299638306600103,0.35956596792012363
5772,AL,2020-04-19,159.0,27.0,15.0,5.0,2020-04-19,100.42857142857143,7.142857142857143,1.7142857142857142,15.857142857142858,4.764249074941638,0.4494574599001545,0.1498191533000515,0.00027,3.0092247077124634,0.21402736185721644,0.051366566845731945,0.4751407433230205
5773,AL,2020-04-20,171.0,12.0,18.0,3.0,2020-04-20,116.57142857142857,9.142857142857142,2.0,16.142857142857142,5.123815042861762,0.5393489518801854,0.08989149198003091,0.00012,3.492926545509772,0.273955023177237,0.0599276613200206,0.4837018377973092
5774,AL,2020-04-21,210.0,39.0,19.0,1.0,2020-04-21,136.28571428571428,11.285714285714286,2.142857142857143,19.714285714285715,6.292404438602163,0.5693127825401957,0.0299638306600103,0.00039,4.083642064235689,0.338163231734402,0.06420820855716493,0.5907155187259174
5775,AL,2020-04-22,243.0,33.0,20.0,1.0,2020-04-22,159.14285714285714,13.428571428571429,2.142857142857143,22.857142857142858,7.281210850382504,0.599276613200206,0.0299638306600103,0.00033,4.768529622178782,0.40237144029156696,0.06420820855716493,0.6848875579430926
5776,AL,2020-04-23,324.0,81.0,22.0,2.0,2020-04-23,192.71428571428572,15.857142857142858,2.4285714285714284,33.57142857142857,9.708281133843338,0.6592042745202267,0.0599276613200206,0.00081,5.7744582229076995,0.4751407433230205,0.07276930303145358,1.0059286007289172
5777,AL,2020-04-24,413.0,89.0,27.0,5.0,2020-04-24,236.0,18.714285714285715,2.857142857142857,43.285714285714285,12.375062062584254,0.8090234278202781,0.1498191533000515,0.00089,7.071464035762431,0.5607516880659071,0.08561094474288658,1.2970058128547315
5778,AL,2020-04-25,501.0,88.0,29.0,2.0,2020-04-25,288.7142857142857,21.428571428571427,2.7142857142857144,52.714285714285715,15.011879160665162,0.8689510891402987,0.0599276613200206,0.00088,8.650985966268689,0.6420820855716493,0.08133039750574224,1.5795219305062576
5779,AL,2020-04-26,560.0,59.0,32.0,3.0,2020-04-26,346.0,23.857142857142858,2.4285714285714284,57.285714285714285,16.779745169605768,0.9588425811203296,0.08989149198003091,0.00059,10.367485408363564,0.7148513886031029,0.07276930303145358,1.7164994420948758
5780,AL,2020-04-27,643.0,83.0,34.0,2.0,2020-04-27,413.42857142857144,26.142857142857142,2.2857142857142856,67.42857142857143,19.266743114386625,1.0187702424403502,0.0599276613200206,0.00083,12.387903704295688,0.7833401443974121,0.06848875579430926,2.020418295932123
5781,AL,2020-04-28,777.0,134.0,36.0,2.0,2020-04-28,494.42857142857144,28.571428571428573,2.4285714285714284,81.0,23.281896422828005,1.0786979037603708,0.0599276613200206,0.00134,14.814973987756522,0.8561094474288657,0.07276930303145358,2.4270702834608344
5782,AL,2020-04-29,957.0,180.0,41.0,5.0,2020-04-29,596.4285714285714,31.571428571428573,3.0,102.0,28.67538594162986,1.2285170570604225,0.1498191533000515,0.0018,17.87128471507757,0.9460009394088967,0.08989149198003091,3.056310727321051
5783,AL,2020-04-30,1045.0,88.0,47.0,6.0,2020-04-30,699.4285714285714,35.142857142857146,3.5714285714285716,103.0,31.312203039710766,1.4083000410204842,0.17978298396006182,0.00088,20.957559273058635,1.053014620337505,0.10701368092860822,3.086274557981061
5784,AL,2020-05-01,1226.0,181.0,53.0,6.0,2020-05-01,815.5714285714286,38.857142857142854,3.7142857142857144,116.14285714285714,36.73565638917263,1.588083024980546,0.17978298396006182,0.00181,24.43764417685697,1.1643088485032573,0.11129422816575255,3.4800849037983395
5785,AL,2020-05-02,1371.0,145.0,58.0,5.0,2020-05-02,939.8571428571429,43.0,4.142857142857143,124.28571428571429,41.08041183487413,1.7379021782805975,0.1498191533000515,0.00145,28.161720273172538,1.288444718380443,0.12413586987718554,3.7240760963155664
5786,AL,2020-05-03,1441.0,70.0,64.0,6.0,2020-05-03,1065.7142857142858,47.57142857142857,4.571428571428571,125.85714285714286,43.177879981074845,1.9176851622406592,0.17978298396006182,0.0007,31.932882389096697,1.4254222299690615,0.1369775115886185,3.7711621159241537
5787,AL,2020-05-04,1538.0,97.0,72.0,8.0,2020-05-04,1193.5714285714287,53.0,5.428571428571429,127.85714285714286,46.08437155509584,2.1573958075207416,0.2397106452800824,0.00097,35.76397216634087,1.588083024980546,0.16266079501148448,3.8310897772441743
5788,AL,2020-05-05,1605.0,67.0,80.0,8.0,2020-05-05,1311.857142857143,59.285714285714285,6.285714285714286,118.28571428571429,48.091948209316534,2.397106452800824,0.2397106452800824,0.00067,39.30826527869637,1.7764271034148964,0.18834407843435044,3.5442931123555046
5789,AL,2020-05-06,1703.0,98.0,89.0,9.0,2020-05-06,1418.4285714285713,66.14285714285714,6.857142857142857,106.57142857142857,51.02840361399755,2.6667809287409168,0.2696744759400927,0.00098,42.50155351760604,1.9818933707978241,0.20546626738292778,3.193288238909669
5790,AL,2020-05-07,1867.0,164.0,98.0,9.0,2020-05-07,1535.857142857143,73.42857142857143,7.285714285714286,117.42857142857143,55.942471842239236,2.9364554046810096,0.2696744759400927,0.00164,46.02016334653868,2.200201279892185,0.21830790909436076,3.5186098289326386
5791,AL,2020-05-08,2033.0,166.0,108.0,10.0,2020-05-08,1651.142857142857,81.28571428571429,7.857142857142857,115.28571428571429,60.91646773180094,3.2360937112811126,0.299638306600103,0.00166,49.47456496691415,2.435631377935123,0.23543009804293807,3.4544016203754735
5792,AL,2020-05-09,2170.0,137.0,114.0,6.0,2020-05-09,1765.2857142857142,89.28571428571429,8.0,114.14285714285714,65.02151253222236,3.4158766952411743,0.17978298396006182,0.00137,52.89472220939247,2.675342023215206,0.2397106452800824,3.420157242478319
5793,AL,2020-05-10,2258.0,88.0,126.0,12.0,2020-05-10,1882.0,98.14285714285714,8.857142857142858,116.71428571428571,67.65832963030326,3.775442663161298,0.35956596792012363,0.00088,56.39192930213939,2.940735951918154,0.2653939287029484,3.4972070927469163
5794,AL,2020-05-11,2343.0,85.0,138.0,12.0,2020-05-11,1997.0,107.57142857142857,9.428571428571429,115.0,70.20525523640414,4.135008631081422,0.35956596792012363,0.00085,59.83776982804057,3.2232520695696794,0.2825161176515257,3.445840525901185
5795,AL,2020-05-12,2579.0,236.0,150.0,12.0,2020-05-12,2136.1428571428573,117.57142857142857,10.0,139.14285714285714,77.27671927216657,4.494574599001545,0.35956596792012363,0.00236,64.00702283701915,3.5228903761697823,0.299638306600103,4.169253008978576
5796,AL,2020-05-13,2761.0,182.0,164.0,14.0,2020-05-13,2287.285714285714,128.28571428571428,10.714285714285714,151.14285714285714,82.73013645228845,4.91406822824169,0.4194936292401442,0.00182,68.53584181391786,3.8439314189556066,0.3210410427858246,4.5288189768987
5797,AL,2020-05-14,2972.0,211.0,177.0,13.0,2020-05-14,2445.1428571428573,139.57142857142858,11.285714285714286,157.85714285714286,89.05250472155062,5.303598026821823,0.3895297985801339,0.00211,73.26584651096233,4.18209465069001,0.338163231734402,4.730004697044484
5798,AL,2020-05-15,3212.0,240.0,187.0,10.0,2020-05-15,2613.5714285714284,150.85714285714286,11.285714285714286,168.42857142857142,96.24382407995309,5.603236333421926,0.299638306600103,0.0024,78.31261170355549,4.520257882424411,0.338163231734402,5.046765192593163
5799,AL,2020-05-16,3585.0,373.0,199.0,12.0,2020-05-16,2815.714285714286,163.0,12.142857142857142,202.14285714285714,107.42033291613693,5.96280230134205,0.35956596792012363,0.00373,84.36958604411473,4.884104397581679,0.36384651515726796,6.056974340559225
5800,AL,2020-05-17,3811.0,226.0,210.0,11.0,2020-05-17,3037.5714285714284,175.0,12.0,221.85714285714286,114.19215864529926,6.292404438602163,0.32960213726011334,0.00226,91.01727590339986,5.243670365501803,0.35956596792012363,6.647689859285143
5801,AL,2020-05-18,4029.0,218.0,221.0,11.0,2020-05-18,3278.4285714285716,186.85714285714286,11.857142857142858,240.85714285714286,120.7242737291815,6.622006575862277,0.32960213726011334,0.00218,98.2342785452252,5.598955786184782,0.3552854206829793,7.217002641825339
5802,AL,2020-05-19,4317.0,288.0,235.0,14.0,2020-05-19,3526.714285714286,199.0,12.142857142857142,248.28571428571428,129.35385695926448,7.0415002051024205,0.4194936292401442,0.00288,105.67386964338205,5.96280230134205,0.36384651515726796,7.439591098156844
5803,AL,2020-05-20,4436.0,119.0,251.0,16.0,2020-05-20,3766.0,211.42857142857142,12.428571428571429,239.28571428571428,132.9195528078057,7.520921495662586,0.4794212905601648,0.00119,112.8437862655988,6.335209910973607,0.3724076096315566,7.169916622216751
5804,AL,2020-05-21,4915.0,479.0,262.0,11.0,2020-05-21,4043.5714285714284,223.57142857142858,12.142857142857142,277.57142857142856,147.27222769395064,7.850523632922699,0.32960213726011334,0.00479,121.16088954737023,6.699056426130875,0.36384651515726796,8.31710328177143
5805,AL,2020-05-22,5300.0,385.0,280.0,18.0,2020-05-22,4341.857142857143,236.85714285714286,13.285714285714286,298.2857142857143,158.8083024980546,8.389872584802884,0.5393489518801854,0.00385,130.0986721785276,7.097147319185297,0.3980908930544226,8.937782631157358
5806,AL,2020-05-23,5629.0,329.0,301.0,21.0,2020-05-23,4633.857142857143,251.42857142857142,14.571428571428571,292.0,168.666402785198,9.019113028663101,0.6292404438602164,0.00329,138.8481107312506,7.533763137374018,0.4366158181887215,8.749438552723008
5807,AL,2020-05-24,6213.0,584.0,316.0,15.0,2020-05-24,4977.0,266.57142857142856,15.142857142857142,343.14285714285717,186.165279890644,9.468570488563255,0.4494574599001545,0.00584,149.12998519487127,7.987501144511317,0.45373800713729884,10.281874463620678
5808,AL,2020-05-25,6681.0,468.0,337.0,21.0,2020-05-25,5355.857142857143,283.14285714285717,16.571428571428573,378.85714285714283,200.18835263952883,10.09781093242347,0.6292404438602164,0.00468,160.48199646777803,8.48404462402006,0.49654347950874217,11.35201127290676
5809,AL,2020-05-26,7056.0,375.0,352.0,15.0,2020-05-26,5747.142857142857,299.85714285714283,16.714285714285715,391.2857142857143,211.4247891370327,10.547268392323627,0.4494574599001545,0.00375,172.20641535031635,8.984868650765945,0.5008240267458866,11.724418882538316
5810,AL,2020-05-27,7576.0,520.0,368.0,16.0,2020-05-27,6195.714285714285,316.57142857142856,16.714285714285715,448.57142857142856,227.00598108023806,11.026689682883791,0.4794212905601648,0.0052,185.64733367494952,9.485692677511832,0.5008240267458866,13.440918324633193
5811,AL,2020-05-28,8053.0,477.0,385.0,17.0,2020-05-28,6644.0,334.14285714285717,17.571428571428573,448.2857142857143,241.29872830506295,11.536074804103967,0.5093851212201751,0.00477,199.07969090510844,10.012199987680585,0.5265073101687525,13.432357230158903
5812,AL,2020-05-29,8617.0,564.0,406.0,21.0,2020-05-29,7117.857142857143,352.14285714285717,18.0,473.85714285714283,258.19832879730876,12.165315247964182,0.6292404438602164,0.00564,213.2782660907162,10.551548939560771,0.5393489518801854,14.198575185607737
5813,AL,2020-05-30,9222.0,605.0,424.0,18.0,2020-05-30,7631.142857142857,369.7142857142857,17.571428571428573,513.2857142857143,276.326446346615,12.704664199844368,0.5393489518801854,0.00605,228.65827231377577,11.078056249729524,0.5265073101687525,15.380006223059574
5814,AL,2020-05-31,10288.0,1066.0,443.0,19.0,2020-05-31,8213.285714285714,387.85714285714283,18.142857142857142,582.1428571428571,308.267889830186,13.273976982384564,0.5693127825401957,0.01066,246.10150230513887,11.621685748846852,0.5436294991173297,17.44322999136314
5815,AL,2020-06-01,10836.0,548.0,461.0,18.0,2020-06-01,8806.857142857143,405.57142857142856,17.714285714285715,593.5714285714286,324.68806903187163,13.81332593426475,0.5393489518801854,0.00548,263.8871760754736,12.15247360625275,0.5307878574058968,17.785673770334686
5816,AL,2020-06-02,11558.0,722.0,482.0,21.0,2020-06-02,9450.0,424.14285714285717,18.571428571428573,643.1428571428571,346.32195476839905,14.442566378124965,0.6292404438602164,0.00722,283.15819973709733,12.708944747081512,0.5564711408287628,19.271023661623765
5817,AL,2020-06-03,12407.0,849.0,506.0,24.0,2020-06-03,10140.142857142857,443.85714285714283,19.714285714285715,690.1428571428571,371.7612469987478,15.161698313965212,0.7191319358402473,0.00849,303.83752343974163,13.299660265807429,0.5907155187259174,20.679323702644254
5818,AL,2020-06-04,13096.0,689.0,531.0,25.0,2020-06-04,10860.57142857143,464.7142857142857,20.857142857142858,720.4285714285714,392.4063263234949,15.91079408046547,0.7490957665002576,0.00689,325.4243231566605,13.924620162430502,0.6249598966230719,21.58679971691885
5819,AL,2020-06-05,13937.0,841.0,557.0,26.0,2020-06-05,11620.57142857143,486.2857142857143,21.571428571428573,760.0,417.60590790856355,16.689853677625738,0.7790595971602678,0.00841,348.1968344582683,14.570982795239294,0.6463626328087937,22.772511301607828
5820,AL,2020-06-06,14818.0,881.0,582.0,25.0,2020-06-06,12420.0,508.85714285714283,22.571428571428573,799.4285714285714,444.00404272003266,17.438949444125996,0.7490957665002576,0.00881,372.1507767973279,15.247309258708098,0.676326463468804,23.953942339059665
5821,AL,2020-06-07,15707.0,889.0,601.0,19.0,2020-06-07,13194.142857142857,531.4285714285714,22.571428571428573,774.1428571428571,470.64188817678183,18.00826222666619,0.5693127825401957,0.00889,395.347062275413,15.923635722176902,0.676326463468804,23.19628547808512
5822,AL,2020-06-08,16340.0,633.0,622.0,21.0,2020-06-08,13980.42857142857,554.4285714285714,23.0,786.2857142857143,489.6089929845683,18.63750267052641,0.6292404438602164,0.00633,418.9071942686554,16.61280382735714,0.689168105180237,23.560131993242386
5823,AL,2020-06-09,17193.0,853.0,640.0,18.0,2020-06-09,14785.42857142857,577.0,22.571428571428573,805.0,515.1681405375571,19.17685162240659,0.5393489518801854,0.00853,443.02807794996374,17.289130290825945,0.676326463468804,24.120883681308293
5824,AL,2020-06-10,18176.0,983.0,660.0,20.0,2020-06-10,15609.57142857143,599.0,22.0,824.1428571428571,544.6225860763473,19.776128235606798,0.599276613200206,0.00983,467.7225549610494,17.94833456534617,0.6592042745202267,24.694477011085635
5825,AL,2020-06-11,19200.0,1024.0,681.0,21.0,2020-06-11,16481.571428571428,620.4285714285714,21.428571428571427,872.0,575.3055486721978,20.405368679467017,0.6292404438602164,0.01024,493.8510152965783,18.59041665091782,0.6420820855716493,26.128460335528985
5826,AL,2020-06-12,20031.0,831.0,701.0,20.0,2020-06-12,17352.14285714286,641.0,20.571428571428573,870.5714285714286,600.2054919506663,21.00464529266722,0.599276613200206,0.00831,519.936670159736,19.206815453066604,0.6163988021487834,26.085654863157536
5827,AL,2020-06-13,20887.0,856.0,723.0,22.0,2020-06-13,18219.14285714286,661.1428571428571,20.142857142857142,867.0,625.8545309956352,21.663849567187448,0.6592042745202267,0.00856,545.9153113419649,19.81037261350395,0.6035571604373504,25.97864118222893
5828,AL,2020-06-14,22199.0,1312.0,744.0,21.0,2020-06-14,19146.571428571428,681.5714285714286,20.428571428571427,927.4285714285714,665.1670768215687,22.293090011047664,0.6292404438602164,0.01312,573.7046240055057,20.42249086841559,0.612118254911639,27.789312663540983
5829,AL,2020-06-15,22961.0,762.0,768.0,24.0,2020-06-15,20092.428571428572,702.4285714285714,20.857142857142858,945.8571428571429,687.9995157844966,23.012221946887912,0.7191319358402473,0.00762,602.0461272626385,21.047450765038665,0.6249598966230719,28.3415032571326
5830,AL,2020-06-16,23631.0,670.0,793.0,25.0,2020-06-16,21012.14285714286,724.2857142857143,21.857142857142858,919.7142857142857,708.0752823267035,23.76131771338817,0.7490957665002576,0.0067,629.6042903753737,21.70237449232175,0.6549237272830823,27.558163112735187
5831,AL,2020-06-17,24866.0,1235.0,811.0,18.0,2020-06-17,21967.85714285714,745.8571428571429,21.571428571428573,955.7142857142857,745.0806131918162,24.300666665268356,0.5393489518801854,0.01235,658.2411513918692,22.34873712513054,0.6463626328087937,28.63686101649556
5832,AL,2020-06-18,25633.0,767.0,831.0,20.0,2020-06-18,22886.85714285714,767.2857142857143,21.428571428571427,919.0,768.062871308044,24.899943278468562,0.599276613200206,0.00767,685.7779117684186,22.990819210702192,0.6420820855716493,27.536760376549466
5833,AL,2020-06-19,26906.0,1273.0,848.0,17.0,2020-06-19,23869.0,788.2857142857143,21.0,982.1428571428571,806.2068277382372,25.409328399688736,0.5093851212201751,0.01273,715.2066740237859,23.620059654562407,0.6292404438602164,29.42876225536726
5834,AL,2020-06-20,27698.0,792.0,866.0,18.0,2020-06-20,24842.0,808.7142857142857,20.428571428571427,973.0,829.9381816209653,25.94867735156892,0.5393489518801854,0.00792,744.361481255976,24.232177909474043,0.612118254911639,29.154807232190024
5835,AL,2020-06-21,28657.0,959.0,884.0,18.0,2020-06-21,25764.571428571428,828.7142857142857,20.0,922.5714285714286,858.6734952239152,26.488026303449107,0.5393489518801854,0.00959,772.005255313454,24.83145452267425,0.599276613200206,27.643774057478073
5836,AL,2020-06-22,29395.0,738.0,903.0,19.0,2020-06-22,26683.714285714286,848.0,19.285714285714285,919.1428571428571,880.7868022510028,27.0573390859893,0.5693127825401957,0.00738,799.5462962372407,25.409328399688736,0.5778738770144843,27.54104092378661
5837,AL,2020-06-23,30246.0,851.0,920.0,17.0,2020-06-23,27628.714285714286,866.1428571428571,18.142857142857142,945.0,906.2860221426715,27.56672420720948,0.5093851212201751,0.00851,827.8621162109504,25.952957898806066,0.5436294991173297,28.315819973709736
5838,AL,2020-06-24,31230.0,984.0,938.0,18.0,2020-06-24,28537.85714285714,884.2857142857143,18.142857142857142,909.1428571428571,935.7704315121217,28.106073159089664,0.5393489518801854,0.00984,855.1035188281368,26.496587397923395,0.5436294991173297,27.24140261718651
5839,AL,2020-06-25,32065.0,835.0,958.0,20.0,2020-06-25,29456.714285714286,902.4285714285714,18.142857142857142,918.8571428571429,960.7902301132303,28.705349772289868,0.599276613200206,0.00835,882.6359986574492,27.040216897040725,0.5436294991173297,27.532479829312322
5840,AL,2020-06-26,32864.0,799.0,975.0,17.0,2020-06-26,30307.85714285714,920.5714285714286,18.142857142857142,851.1428571428571,984.7313308105786,29.214734893510045,0.5093851212201751,0.00799,908.139499096355,27.58384639615805,0.5436294991173297,25.503500438905913
5841,AL,2020-06-27,33521.0,657.0,993.0,18.0,2020-06-27,31139.714285714286,938.7142857142857,18.142857142857142,831.8571428571429,1004.4175675542053,29.75408384539023,0.5393489518801854,0.00657,933.0651256582465,28.127475895275385,0.5436294991173297,24.925626561891427
5842,AL,2020-06-28,34312.0,791.0,1012.0,19.0,2020-06-28,31947.571428571428,957.0,18.285714285714285,807.8571428571429,1028.1189576062734,30.323396627930425,0.5693127825401957,0.00791,957.2716202842977,28.67538594162986,0.547910046354474,24.206494626051178
5843,AL,2020-06-29,35116.0,804.0,1032.0,20.0,2020-06-29,32764.85714285714,975.4285714285714,18.428571428571427,817.2857142857143,1052.2098774569217,30.92267324113063,0.599276613200206,0.00804,981.7606310280004,29.22757653522148,0.5521905935916184,24.489010743702707
5844,AL,2020-06-30,35962.0,846.0,1052.0,20.0,2020-06-30,33581.42857142857,994.2857142857143,18.857142857142858,816.5714285714286,1077.5592781952905,31.52194985433084,0.599276613200206,0.00846,1006.2282390355174,29.79260877052453,0.5650322353030514,24.467608007516983
5845,AL,2020-07-01,36819.0,857.0,1072.0,20.0,2020-07-01,34379.857142857145,1013.4285714285714,19.142857142857142,798.4285714285714,1103.2382810709194,32.121226467531045,0.599276613200206,0.00857,1030.1522175439172,30.36620210030187,0.5735933297773401,23.923978508399657
5846,AL,2020-07-02,37328.0,509.0,1091.0,19.0,2020-07-02,35131.71428571428,1032.4285714285713,19.0,751.8571428571429,1118.4898708768646,32.69053925007124,0.5693127825401957,0.00509,1052.6807376530076,30.93551488284206,0.5693127825401957,22.528520109090604
5847,AL,2020-07-03,38404.0,1076.0,1113.0,22.0,2020-07-03,35923.142857142855,1052.142857142857,19.714285714285715,791.4285714285714,1150.7309526670356,33.34974352459147,0.6592042745202267,0.01076,1076.394969346787,31.526230401567982,0.5907155187259174,23.714231693779585
5848,AL,2020-07-04,39255.0,851.0,1134.0,21.0,2020-07-04,36742.28571428572,1072.2857142857142,20.142857142857142,819.1428571428571,1176.2301725587045,33.97898396845168,0.6292404438602164,0.00851,1100.9396272045728,32.129787562005326,0.6035571604373504,24.54465785778558
5849,AL,2020-07-05,39935.0,680.0,1153.0,19.0,2020-07-05,37545.57142857143,1092.4285714285713,20.142857142857142,803.2857142857143,1196.6055774075114,34.54829675099188,0.5693127825401957,0.0068,1125.0091443190354,32.73334472244268,0.6035571604373504,24.069517114462563
5850,AL,2020-07-06,40569.0,634.0,1172.0,19.0,2020-07-06,38324.57142857143,1112.4285714285713,20.0,779.0,1215.602646045958,35.117609533532075,0.5693127825401957,0.00634,1148.3509684031833,33.332621335642884,0.599276613200206,23.341824084148026
5851,AL,2020-07-07,41524.0,955.0,1192.0,20.0,2020-07-07,39119.142857142855,1132.4285714285713,20.0,794.5714285714286,1244.2181043262678,35.71688614673228,0.599276613200206,0.00955,1172.15937213618,33.931897948843094,0.599276613200206,23.808403732996755
5852,AL,2020-07-08,42322.0,798.0,1213.0,21.0,2020-07-08,39905.28571428572,1152.5714285714287,20.142857142857142,786.1428571428571,1268.129241192956,36.3461265905925,0.6292404438602164,0.00798,1195.7152235821854,34.53545510928045,0.6035571604373504,23.555851446005242
