,Código,Estado,UF,Data,CA,CN,OA,ON,Data mmmovel,CA mmovel,OA mmovel,ON mmovel,CN mmovel,Dia x,CAx,OAx,ONx,CNx,CA mmmovelx,OA mmmovelx,ON mmmovelx,CN mmmovelx
2035,28,Sergipe,SE,2020-05-08,1438.0,224.0,28.0,3.0,2020-05-08,950.1428571428571,20.285714285714285,2.0,131.57142857142858,18.0,1438.0,28.0,3.0,224.0,950.1428571428571,20.285714285714285,2.0,131.57142857142858
2036,28,Sergipe,SE,2020-05-09,1588.0,150.0,33.0,5.0,2020-05-09,1091.142857142857,23.0,2.7142857142857144,141.0,19.0,1588.0,33.0,5.0,150.0,1091.142857142857,23.0,2.7142857142857144,141.0
2037,28,Sergipe,SE,2020-05-10,1771.0,183.0,34.0,1.0,2020-05-10,1239.857142857143,25.857142857142858,2.857142857142857,148.71428571428572,20.0,1771.0,34.0,1.0,183.0,1239.857142857143,25.857142857142858,2.857142857142857,148.71428571428572
2038,28,Sergipe,SE,2020-05-11,1800.0,29.0,37.0,3.0,2020-05-11,1386.7142857142858,28.714285714285715,2.857142857142857,146.85714285714286,21.0,1800.0,37.0,3.0,29.0,1386.7142857142858,28.714285714285715,2.857142857142857,146.85714285714286
2039,28,Sergipe,SE,2020-05-12,2032.0,232.0,37.0,0.0,2020-05-12,1548.7142857142858,31.0,2.2857142857142856,162.0,22.0,2032.0,37.0,0.0,232.0,1548.7142857142858,31.0,2.2857142857142856,162.0
2040,28,Sergipe,SE,2020-05-13,2268.0,236.0,42.0,5.0,2020-05-13,1730.142857142857,33.714285714285715,2.7142857142857144,181.42857142857142,23.0,2268.0,42.0,5.0,236.0,1730.142857142857,33.714285714285715,2.7142857142857144,181.42857142857142
2041,28,Sergipe,SE,2020-05-14,2494.0,226.0,47.0,5.0,2020-05-14,1913.0,36.857142857142854,3.142857142857143,182.85714285714286,24.0,2494.0,47.0,5.0,226.0,1913.0,36.857142857142854,3.142857142857143,182.85714285714286
2042,28,Sergipe,SE,2020-05-15,2868.0,374.0,50.0,3.0,2020-05-15,2117.285714285714,40.0,3.142857142857143,204.28571428571428,25.0,2868.0,50.0,3.0,374.0,2117.285714285714,40.0,3.142857142857143,204.28571428571428
2043,28,Sergipe,SE,2020-05-16,3135.0,267.0,53.0,3.0,2020-05-16,2338.285714285714,42.857142857142854,2.857142857142857,221.0,26.0,3135.0,53.0,3.0,267.0,2338.285714285714,42.857142857142854,2.857142857142857,221.0
2044,28,Sergipe,SE,2020-05-17,3343.0,208.0,57.0,4.0,2020-05-17,2562.8571428571427,46.142857142857146,3.2857142857142856,224.57142857142858,27.0,3343.0,57.0,4.0,208.0,2562.8571428571427,46.142857142857146,3.2857142857142856,224.57142857142858
2045,28,Sergipe,SE,2020-05-18,3566.0,223.0,59.0,2.0,2020-05-18,2815.1428571428573,49.285714285714285,3.142857142857143,252.28571428571428,28.0,3566.0,59.0,2.0,223.0,2815.1428571428573,49.285714285714285,3.142857142857143,252.28571428571428
2046,28,Sergipe,SE,2020-05-19,3967.0,401.0,63.0,4.0,2020-05-19,3091.5714285714284,53.0,3.7142857142857144,276.42857142857144,29.0,3967.0,63.0,4.0,401.0,3091.5714285714284,53.0,3.7142857142857144,276.42857142857144
2047,28,Sergipe,SE,2020-05-20,4277.0,310.0,69.0,6.0,2020-05-20,3378.5714285714284,56.857142857142854,3.857142857142857,287.0,30.0,4277.0,69.0,6.0,310.0,3378.5714285714284,56.857142857142854,3.857142857142857,287.0
2048,28,Sergipe,SE,2020-05-21,4734.0,457.0,76.0,7.0,2020-05-21,3698.5714285714284,61.0,4.142857142857143,320.0,31.0,4734.0,76.0,7.0,457.0,3698.5714285714284,61.0,4.142857142857143,320.0
2049,28,Sergipe,SE,2020-05-22,4922.0,188.0,82.0,6.0,2020-05-22,3992.0,65.57142857142857,4.571428571428571,293.42857142857144,32.0,4922.0,82.0,6.0,188.0,3992.0,65.57142857142857,4.571428571428571,293.42857142857144
2050,28,Sergipe,SE,2020-05-23,5131.0,209.0,86.0,4.0,2020-05-23,4277.142857142857,70.28571428571429,4.714285714285714,285.14285714285717,33.0,5131.0,86.0,4.0,209.0,4277.142857142857,70.28571428571429,4.714285714285714,285.14285714285717
2051,28,Sergipe,SE,2020-05-24,5314.0,183.0,93.0,7.0,2020-05-24,4558.714285714285,75.42857142857143,5.142857142857143,281.57142857142856,34.0,5314.0,93.0,7.0,183.0,4558.714285714285,75.42857142857143,5.142857142857143,281.57142857142856
2052,28,Sergipe,SE,2020-05-25,5448.0,134.0,103.0,10.0,2020-05-25,4827.571428571428,81.71428571428571,6.285714285714286,268.85714285714283,35.0,5448.0,103.0,10.0,134.0,4827.571428571428,81.71428571428571,6.285714285714286,268.85714285714283
2053,28,Sergipe,SE,2020-05-26,5735.0,287.0,116.0,13.0,2020-05-26,5080.142857142857,89.28571428571429,7.571428571428571,252.57142857142858,36.0,5735.0,116.0,13.0,287.0,5080.142857142857,89.28571428571429,7.571428571428571,252.57142857142858
2054,28,Sergipe,SE,2020-05-27,5912.0,177.0,127.0,11.0,2020-05-27,5313.714285714285,97.57142857142857,8.285714285714286,233.57142857142858,37.0,5912.0,127.0,11.0,177.0,5313.714285714285,97.57142857142857,8.285714285714286,233.57142857142858
2055,28,Sergipe,SE,2020-05-28,6156.0,244.0,135.0,8.0,2020-05-28,5516.857142857143,106.0,8.428571428571429,203.14285714285714,38.0,6156.0,135.0,8.0,244.0,5516.857142857143,106.0,8.428571428571429,203.14285714285714
2056,28,Sergipe,SE,2020-05-29,6462.0,306.0,142.0,7.0,2020-05-29,5736.857142857143,114.57142857142857,8.571428571428571,220.0,39.0,6462.0,142.0,7.0,306.0,5736.857142857143,114.57142857142857,8.571428571428571,220.0
2057,28,Sergipe,SE,2020-05-30,6805.0,343.0,149.0,7.0,2020-05-30,5976.0,123.57142857142857,9.0,239.14285714285714,40.0,6805.0,149.0,7.0,343.0,5976.0,123.57142857142857,9.0,239.14285714285714
2058,28,Sergipe,SE,2020-05-31,6999.0,194.0,158.0,9.0,2020-05-31,6216.714285714285,132.85714285714286,9.285714285714286,240.71428571428572,41.0,6999.0,158.0,9.0,194.0,6216.714285714285,132.85714285714286,9.285714285714286,240.71428571428572
2059,28,Sergipe,SE,2020-06-01,7233.0,234.0,166.0,8.0,2020-06-01,6471.714285714285,141.85714285714286,9.0,255.0,42.0,7233.0,166.0,8.0,234.0,6471.714285714285,141.85714285714286,9.0,255.0
2060,28,Sergipe,SE,2020-06-02,7555.0,322.0,172.0,6.0,2020-06-02,6731.714285714285,149.85714285714286,8.0,260.0,43.0,7555.0,172.0,6.0,322.0,6731.714285714285,149.85714285714286,8.0,260.0
2061,28,Sergipe,SE,2020-06-03,7989.0,434.0,180.0,8.0,2020-06-03,7028.428571428572,157.42857142857142,7.571428571428571,296.7142857142857,44.0,7989.0,180.0,8.0,434.0,7028.428571428572,157.42857142857142,7.571428571428571,296.7142857142857
2062,28,Sergipe,SE,2020-06-04,8200.0,211.0,186.0,6.0,2020-06-04,7320.428571428572,164.71428571428572,7.285714285714286,292.0,45.0,8200.0,186.0,6.0,211.0,7320.428571428572,164.71428571428572,7.285714285714286,292.0
2063,28,Sergipe,SE,2020-06-05,8577.0,377.0,198.0,12.0,2020-06-05,7622.571428571428,172.71428571428572,8.0,302.14285714285717,46.0,8577.0,198.0,12.0,377.0,7622.571428571428,172.71428571428572,8.0,302.14285714285717
2064,28,Sergipe,SE,2020-06-06,8972.0,395.0,208.0,10.0,2020-06-06,7932.142857142857,181.14285714285714,8.428571428571429,309.57142857142856,47.0,8972.0,208.0,10.0,395.0,7932.142857142857,181.14285714285714,8.428571428571429,309.57142857142856
2065,28,Sergipe,SE,2020-06-07,9290.0,318.0,217.0,9.0,2020-06-07,8259.42857142857,189.57142857142858,8.428571428571429,327.2857142857143,48.0,9290.0,217.0,9.0,318.0,8259.42857142857,189.57142857142858,8.428571428571429,327.2857142857143
2066,28,Sergipe,SE,2020-06-08,9727.0,437.0,234.0,17.0,2020-06-08,8615.714285714286,199.28571428571428,9.714285714285714,356.2857142857143,49.0,9727.0,234.0,17.0,437.0,8615.714285714286,199.28571428571428,9.714285714285714,356.2857142857143
2067,28,Sergipe,SE,2020-06-09,10126.0,399.0,252.0,18.0,2020-06-09,8983.0,210.71428571428572,11.428571428571429,367.2857142857143,50.0,10126.0,252.0,18.0,399.0,8983.0,210.71428571428572,11.428571428571429,367.2857142857143
2068,28,Sergipe,SE,2020-06-10,10615.0,489.0,264.0,12.0,2020-06-10,9358.142857142857,222.71428571428572,12.0,375.14285714285717,51.0,10615.0,264.0,12.0,489.0,9358.142857142857,222.71428571428572,12.0,375.14285714285717
2069,28,Sergipe,SE,2020-06-11,11056.0,441.0,283.0,19.0,2020-06-11,9766.142857142857,236.57142857142858,13.857142857142858,408.0,52.0,11056.0,283.0,19.0,441.0,9766.142857142857,236.57142857142858,13.857142857142858,408.0
2070,28,Sergipe,SE,2020-06-12,11534.0,478.0,305.0,22.0,2020-06-12,10188.57142857143,251.85714285714286,15.285714285714286,422.42857142857144,53.0,11534.0,305.0,22.0,478.0,10188.57142857143,251.85714285714286,15.285714285714286,422.42857142857144
2071,28,Sergipe,SE,2020-06-13,12866.0,1332.0,316.0,11.0,2020-06-13,10744.857142857143,267.2857142857143,15.428571428571429,556.2857142857143,54.0,12866.0,316.0,11.0,1332.0,10744.857142857143,267.2857142857143,15.428571428571429,556.2857142857143
2072,28,Sergipe,SE,2020-06-14,13968.0,1102.0,330.0,14.0,2020-06-14,11413.142857142857,283.42857142857144,16.142857142857142,668.2857142857143,55.0,13968.0,330.0,14.0,1102.0,11413.142857142857,283.42857142857144,16.142857142857142,668.2857142857143
2073,28,Sergipe,SE,2020-06-15,15675.0,1707.0,352.0,22.0,2020-06-15,12262.857142857143,300.2857142857143,16.857142857142858,849.7142857142857,56.0,15675.0,352.0,22.0,1707.0,12262.857142857143,300.2857142857143,16.857142857142858,849.7142857142857
2074,28,Sergipe,SE,2020-06-16,16310.0,635.0,364.0,12.0,2020-06-16,13146.285714285714,316.2857142857143,16.0,883.4285714285714,57.0,16310.0,364.0,12.0,635.0,13146.285714285714,316.2857142857143,16.0,883.4285714285714
2075,28,Sergipe,SE,2020-06-17,16807.0,497.0,383.0,19.0,2020-06-17,14030.857142857143,333.2857142857143,17.0,884.5714285714286,58.0,16807.0,383.0,19.0,497.0,14030.857142857143,333.2857142857143,17.0,884.5714285714286
2076,28,Sergipe,SE,2020-06-18,17338.0,531.0,400.0,17.0,2020-06-18,14928.285714285714,350.0,16.714285714285715,897.4285714285714,59.0,17338.0,400.0,17.0,531.0,14928.285714285714,350.0,16.714285714285715,897.4285714285714
2077,28,Sergipe,SE,2020-06-19,17808.0,470.0,426.0,26.0,2020-06-19,15824.57142857143,367.2857142857143,17.285714285714285,896.2857142857143,60.0,17808.0,426.0,26.0,470.0,15824.57142857143,367.2857142857143,17.285714285714285,896.2857142857143
2078,28,Sergipe,SE,2020-06-20,18449.0,641.0,448.0,22.0,2020-06-20,16622.14285714286,386.14285714285717,18.857142857142858,797.5714285714286,61.0,18449.0,448.0,22.0,641.0,16622.14285714286,386.14285714285717,18.857142857142858,797.5714285714286
2079,28,Sergipe,SE,2020-06-21,18985.0,536.0,462.0,14.0,2020-06-21,17338.85714285714,405.0,18.857142857142858,716.7142857142857,62.0,18985.0,462.0,14.0,536.0,17338.85714285714,405.0,18.857142857142858,716.7142857142857
2080,28,Sergipe,SE,2020-06-22,19384.0,399.0,491.0,29.0,2020-06-22,17868.714285714286,424.85714285714283,19.857142857142858,529.8571428571429,63.0,19384.0,491.0,29.0,399.0,17868.714285714286,424.85714285714283,19.857142857142858,529.8571428571429
2081,28,Sergipe,SE,2020-06-23,19883.0,499.0,511.0,20.0,2020-06-23,18379.14285714286,445.85714285714283,21.0,510.42857142857144,64.0,19883.0,511.0,20.0,499.0,18379.14285714286,445.85714285714283,21.0,510.42857142857144
2082,28,Sergipe,SE,2020-06-24,20353.0,470.0,524.0,13.0,2020-06-24,18885.714285714286,466.0,20.142857142857142,506.57142857142856,65.0,20353.0,524.0,13.0,470.0,18885.714285714286,466.0,20.142857142857142,506.57142857142856
2083,28,Sergipe,SE,2020-06-25,21081.0,728.0,554.0,30.0,2020-06-25,19420.428571428572,488.0,22.0,534.7142857142857,66.0,21081.0,554.0,30.0,728.0,19420.428571428572,488.0,22.0,534.7142857142857
2084,28,Sergipe,SE,2020-06-26,21908.0,827.0,579.0,25.0,2020-06-26,20006.14285714286,509.85714285714283,21.857142857142858,585.7142857142857,67.0,21908.0,579.0,25.0,827.0,20006.14285714286,509.85714285714283,21.857142857142858,585.7142857142857
2085,28,Sergipe,SE,2020-06-27,23319.0,1411.0,605.0,26.0,2020-06-27,20701.85714285714,532.2857142857143,22.428571428571427,695.7142857142857,68.0,23319.0,605.0,26.0,1411.0,20701.85714285714,532.2857142857143,22.428571428571427,695.7142857142857
2086,28,Sergipe,SE,2020-06-28,24421.0,1102.0,620.0,15.0,2020-06-28,21478.428571428572,554.8571428571429,22.571428571428573,776.5714285714286,69.0,24421.0,620.0,15.0,1102.0,21478.428571428572,554.8571428571429,22.571428571428573,776.5714285714286
2087,28,Sergipe,SE,2020-06-29,24817.0,396.0,653.0,33.0,2020-06-29,22254.571428571428,578.0,23.142857142857142,776.1428571428571,70.0,24817.0,653.0,33.0,396.0,22254.571428571428,578.0,23.142857142857142,776.1428571428571
2088,28,Sergipe,SE,2020-06-30,25411.0,594.0,676.0,23.0,2020-06-30,23044.285714285714,601.5714285714286,23.571428571428573,789.7142857142857,71.0,25411.0,676.0,23.0,594.0,23044.285714285714,601.5714285714286,23.571428571428573,789.7142857142857
2089,28,Sergipe,SE,2020-07-01,25915.0,504.0,701.0,25.0,2020-07-01,23838.85714285714,626.8571428571429,25.285714285714285,794.5714285714286,72.0,25915.0,701.0,25.0,504.0,23838.85714285714,626.8571428571429,25.285714285714285,794.5714285714286
2090,28,Sergipe,SE,2020-07-02,26612.0,697.0,725.0,24.0,2020-07-02,24629.0,651.2857142857143,24.428571428571427,790.1428571428571,73.0,26612.0,725.0,24.0,697.0,24629.0,651.2857142857143,24.428571428571427,790.1428571428571
2091,28,Sergipe,SE,2020-07-03,28186.0,1574.0,764.0,39.0,2020-07-03,25525.85714285714,677.7142857142857,26.428571428571427,896.8571428571429,74.0,28186.0,764.0,39.0,1574.0,25525.85714285714,677.7142857142857,26.428571428571427,896.8571428571429
2092,28,Sergipe,SE,2020-07-04,29761.0,1575.0,783.0,19.0,2020-07-04,26446.14285714286,703.1428571428571,25.428571428571427,920.2857142857143,75.0,29761.0,783.0,19.0,1575.0,26446.14285714286,703.1428571428571,25.428571428571427,920.2857142857143
2093,28,Sergipe,SE,2020-07-05,30217.0,456.0,798.0,15.0,2020-07-05,27274.14285714286,728.5714285714286,25.428571428571427,828.0,76.0,30217.0,798.0,15.0,456.0,27274.14285714286,728.5714285714286,25.428571428571427,828.0
2094,28,Sergipe,SE,2020-07-06,30718.0,501.0,826.0,28.0,2020-07-06,28117.14285714286,753.2857142857143,24.714285714285715,843.0,77.0,30718.0,826.0,28.0,501.0,28117.14285714286,753.2857142857143,24.714285714285715,843.0
2095,28,Sergipe,SE,2020-07-07,31640.0,922.0,851.0,25.0,2020-07-07,29007.0,778.2857142857143,25.0,889.8571428571429,78.0,31640.0,851.0,25.0,922.0,29007.0,778.2857142857143,25.0,889.8571428571429
2096,28,Sergipe,SE,2020-07-08,32490.0,850.0,875.0,24.0,2020-07-08,29946.285714285714,803.1428571428571,24.857142857142858,939.2857142857143,79.0,32490.0,875.0,24.0,850.0,29946.285714285714,803.1428571428571,24.857142857142858,939.2857142857143
2097,28,Sergipe,SE,2020-07-09,33416.0,926.0,901.0,26.0,2020-07-09,30918.285714285714,828.2857142857143,25.142857142857142,972.0,80.0,33416.0,901.0,26.0,926.0,30918.285714285714,828.2857142857143,25.142857142857142,972.0
2098,28,Sergipe,SE,2020-07-10,34713.0,1297.0,931.0,30.0,2020-07-10,31850.714285714286,852.1428571428571,23.857142857142858,932.4285714285714,81.0,34713.0,931.0,30.0,1297.0,31850.714285714286,852.1428571428571,23.857142857142858,932.4285714285714
2099,28,Sergipe,SE,2020-07-11,36046.0,1333.0,954.0,23.0,2020-07-11,32748.571428571428,876.5714285714286,24.428571428571427,897.8571428571429,82.0,36046.0,954.0,23.0,1333.0,32748.571428571428,876.5714285714286,24.428571428571427,897.8571428571429
2100,28,Sergipe,SE,2020-07-12,37631.0,1585.0,984.0,30.0,2020-07-12,33807.71428571428,903.1428571428571,26.571428571428573,1059.142857142857,83.0,37631.0,984.0,30.0,1585.0,33807.71428571428,903.1428571428571,26.571428571428573,1059.142857142857
2101,28,Sergipe,SE,2020-07-13,38221.0,590.0,1012.0,28.0,2020-07-13,34879.57142857143,929.7142857142857,26.571428571428573,1071.857142857143,84.0,38221.0,1012.0,28.0,590.0,34879.57142857143,929.7142857142857,26.571428571428573,1071.857142857143
2102,28,Sergipe,SE,2020-07-14,39167.0,946.0,1033.0,21.0,2020-07-14,35954.857142857145,955.7142857142857,26.0,1075.2857142857142,85.0,39167.0,1033.0,21.0,946.0,35954.857142857145,955.7142857142857,26.0,1075.2857142857142
2103,28,Sergipe,SE,2020-07-15,40139.0,972.0,1054.0,21.0,2020-07-15,37047.57142857143,981.2857142857143,25.571428571428573,1092.7142857142858,86.0,40139.0,1054.0,21.0,972.0,37047.57142857143,981.2857142857143,25.571428571428573,1092.7142857142858
2104,28,Sergipe,SE,2020-07-16,41226.0,1087.0,1071.0,17.0,2020-07-16,38163.28571428572,1005.5714285714286,24.285714285714285,1115.7142857142858,87.0,41226.0,1071.0,17.0,1087.0,38163.28571428572,1005.5714285714286,24.285714285714285,1115.7142857142858
2105,28,Sergipe,SE,2020-07-17,41888.0,662.0,1088.0,17.0,2020-07-17,39188.28571428572,1028.0,22.428571428571427,1025.0,88.0,41888.0,1088.0,17.0,662.0,39188.28571428572,1028.0,22.428571428571427,1025.0
2106,28,Sergipe,SE,2020-07-18,43072.0,1184.0,1111.0,23.0,2020-07-18,40192.0,1050.4285714285713,22.428571428571427,1003.7142857142857,89.0,43072.0,1111.0,23.0,1184.0,40192.0,1050.4285714285713,22.428571428571427,1003.7142857142857
2107,28,Sergipe,SE,2020-07-19,45243.0,2171.0,1125.0,14.0,2020-07-19,41279.42857142857,1070.5714285714287,20.142857142857142,1087.4285714285713,90.0,45243.0,1125.0,14.0,2171.0,41279.42857142857,1070.5714285714287,20.142857142857142,1087.4285714285713
2108,28,Sergipe,SE,2020-07-20,46059.0,816.0,1156.0,31.0,2020-07-20,42399.142857142855,1091.142857142857,20.571428571428573,1119.7142857142858,91.0,46059.0,1156.0,31.0,816.0,42399.142857142855,1091.142857142857,20.571428571428573,1119.7142857142858
2109,28,Sergipe,SE,2020-07-21,47110.0,1051.0,1182.0,26.0,2020-07-21,43533.857142857145,1112.4285714285713,21.285714285714285,1134.7142857142858,92.0,47110.0,1182.0,26.0,1051.0,43533.857142857145,1112.4285714285713,21.285714285714285,1134.7142857142858
2110,28,Sergipe,SE,2020-07-22,48140.0,1030.0,1211.0,29.0,2020-07-22,44676.857142857145,1134.857142857143,22.428571428571427,1143.0,93.0,48140.0,1211.0,29.0,1030.0,44676.857142857145,1134.857142857143,22.428571428571427,1143.0
2111,28,Sergipe,SE,2020-07-23,49397.0,1257.0,1247.0,36.0,2020-07-23,45844.142857142855,1160.0,25.142857142857142,1167.2857142857142,94.0,49397.0,1247.0,36.0,1257.0,45844.142857142855,1160.0,25.142857142857142,1167.2857142857142
2112,28,Sergipe,SE,2020-07-24,49397.0,0.0,1247.0,0.0,2020-07-24,46916.857142857145,1182.7142857142858,22.714285714285715,1072.7142857142858,95.0,49397.0,1247.0,0.0,0.0,46916.857142857145,1182.7142857142858,22.714285714285715,1072.7142857142858
2113,28,Sergipe,SE,2020-07-25,49397.0,0.0,1247.0,0.0,2020-07-25,47820.42857142857,1202.142857142857,19.428571428571427,903.5714285714286,96.0,49397.0,1247.0,0.0,0.0,47820.42857142857,1202.142857142857,19.428571428571427,903.5714285714286
2114,28,Sergipe,SE,2020-07-26,52603.0,3206.0,1314.0,67.0,2020-07-26,48871.857142857145,1229.142857142857,27.0,1051.4285714285713,97.0,52603.0,1314.0,67.0,3206.0,48871.857142857145,1229.142857142857,27.0,1051.4285714285713
2115,28,Sergipe,SE,2020-07-27,52603.0,0.0,1314.0,0.0,2020-07-27,49806.71428571428,1251.7142857142858,22.571428571428573,934.8571428571429,98.0,52603.0,1314.0,0.0,0.0,49806.71428571428,1251.7142857142858,22.571428571428573,934.8571428571429
2116,28,Sergipe,SE,2020-07-28,55009.0,2406.0,1359.0,45.0,2020-07-28,50935.142857142855,1277.0,25.285714285714285,1128.4285714285713,99.0,55009.0,1359.0,45.0,2406.0,50935.142857142855,1277.0,25.285714285714285,1128.4285714285713
2117,28,Sergipe,SE,2020-07-29,56214.0,1205.0,1390.0,31.0,2020-07-29,52088.57142857143,1302.5714285714287,25.571428571428573,1153.4285714285713,100.0,56214.0,1390.0,31.0,1205.0,52088.57142857143,1302.5714285714287,25.571428571428573,1153.4285714285713
2118,28,Sergipe,SE,2020-07-30,57684.0,1470.0,1408.0,18.0,2020-07-30,53272.42857142857,1325.5714285714287,23.0,1183.857142857143,101.0,57684.0,1408.0,18.0,1470.0,53272.42857142857,1325.5714285714287,23.0,1183.857142857143
2119,28,Sergipe,SE,2020-07-31,57684.0,0.0,1408.0,0.0,2020-07-31,54456.28571428572,1348.5714285714287,23.0,1183.857142857143,102.0,57684.0,1408.0,0.0,0.0,54456.28571428572,1348.5714285714287,23.0,1183.857142857143
2120,28,Sergipe,SE,2020-08-01,59724.0,2040.0,1448.0,40.0,2020-08-01,55931.57142857143,1377.2857142857142,28.714285714285715,1475.2857142857142,103.0,59724.0,1448.0,40.0,2040.0,55931.57142857143,1377.2857142857142,28.714285714285715,1475.2857142857142
2121,28,Sergipe,SE,2020-08-02,60035.0,311.0,1465.0,17.0,2020-08-02,56993.28571428572,1398.857142857143,21.571428571428573,1061.7142857142858,104.0,60035.0,1465.0,17.0,311.0,56993.28571428572,1398.857142857143,21.571428571428573,1061.7142857142858
2122,28,Sergipe,SE,2020-08-03,60479.0,444.0,1489.0,24.0,2020-08-03,58118.42857142857,1423.857142857143,25.0,1125.142857142857,105.0,60479.0,1489.0,24.0,444.0,58118.42857142857,1423.857142857143,25.0,1125.142857142857
2123,28,Sergipe,SE,2020-08-04,60479.0,0.0,1489.0,0.0,2020-08-04,58899.857142857145,1442.4285714285713,18.571428571428573,781.4285714285714,106.0,60479.0,1489.0,0.0,0.0,58899.857142857145,1442.4285714285713,18.571428571428573,781.4285714285714
2124,29,Bahia,BA,2020-03-06,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
2125,29,Bahia,BA,2020-03-07,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
2126,29,Bahia,BA,2020-03-08,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2127,29,Bahia,BA,2020-03-09,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2128,29,Bahia,BA,2020-03-10,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2129,29,Bahia,BA,2020-03-11,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
2130,29,Bahia,BA,2020-03-12,3.0,0.0,0.0,0.0,2020-03-12,2.142857142857143,0.0,0.0,0.42857142857142855,,,,,,,,,
2131,29,Bahia,BA,2020-03-13,7.0,4.0,0.0,0.0,2020-03-13,3.0,0.0,0.0,0.8571428571428571,,,,,,,,,
2132,29,Bahia,BA,2020-03-14,7.0,0.0,0.0,0.0,2020-03-14,3.7142857142857144,0.0,0.0,0.7142857142857143,,,,,,,,,
2133,29,Bahia,BA,2020-03-15,9.0,2.0,0.0,0.0,2020-03-15,4.714285714285714,0.0,0.0,1.0,,,,,,,,,
2134,29,Bahia,BA,2020-03-16,10.0,1.0,0.0,0.0,2020-03-16,5.857142857142857,0.0,0.0,1.1428571428571428,,,,,,,,,
2135,29,Bahia,BA,2020-03-17,14.0,4.0,0.0,0.0,2020-03-17,7.571428571428571,0.0,0.0,1.7142857142857142,,,,,,,,,
2136,29,Bahia,BA,2020-03-18,27.0,13.0,0.0,0.0,2020-03-18,11.0,0.0,0.0,3.4285714285714284,,,,,,,,,
2137,29,Bahia,BA,2020-03-19,31.0,4.0,0.0,0.0,2020-03-19,15.0,0.0,0.0,4.0,,,,,,,,,
2138,29,Bahia,BA,2020-03-20,34.0,3.0,0.0,0.0,2020-03-20,18.857142857142858,0.0,0.0,3.857142857142857,,,,,,,,,
2139,29,Bahia,BA,2020-03-21,41.0,7.0,0.0,0.0,2020-03-21,23.714285714285715,0.0,0.0,4.857142857142857,,,,,,,,,
2140,29,Bahia,BA,2020-03-22,55.0,14.0,0.0,0.0,2020-03-22,30.285714285714285,0.0,0.0,6.571428571428571,,,,,,,,,
2141,29,Bahia,BA,2020-03-23,63.0,8.0,0.0,0.0,2020-03-23,37.857142857142854,0.0,0.0,7.571428571428571,,,,,,,,,
2142,29,Bahia,BA,2020-03-24,79.0,16.0,0.0,0.0,2020-03-24,47.142857142857146,0.0,0.0,9.285714285714286,,,,,,,,,
2143,29,Bahia,BA,2020-03-25,91.0,12.0,0.0,0.0,2020-03-25,56.285714285714285,0.0,0.0,9.142857142857142,,,,,,,,,
2144,29,Bahia,BA,2020-03-26,108.0,17.0,0.0,0.0,2020-03-26,67.28571428571429,0.0,0.0,11.0,1.0,108.0,0.0,0.0,17.0,,,,
2145,29,Bahia,BA,2020-03-27,123.0,15.0,0.0,0.0,2020-03-27,80.0,0.0,0.0,12.714285714285714,2.0,123.0,0.0,0.0,15.0,,,,
2146,29,Bahia,BA,2020-03-28,127.0,4.0,0.0,0.0,2020-03-28,92.28571428571429,0.0,0.0,12.285714285714286,3.0,127.0,0.0,0.0,4.0,,,,
2147,29,Bahia,BA,2020-03-29,156.0,29.0,1.0,1.0,2020-03-29,106.71428571428571,0.14285714285714285,0.14285714285714285,14.428571428571429,4.0,156.0,1.0,1.0,29.0,,,,
2148,29,Bahia,BA,2020-03-30,176.0,20.0,2.0,1.0,2020-03-30,122.85714285714286,0.42857142857142855,0.2857142857142857,16.142857142857142,5.0,176.0,2.0,1.0,20.0,,,,
2149,29,Bahia,BA,2020-03-31,217.0,41.0,2.0,0.0,2020-03-31,142.57142857142858,0.7142857142857143,0.2857142857142857,19.714285714285715,6.0,217.0,2.0,0.0,41.0,,,,
2150,29,Bahia,BA,2020-04-01,246.0,29.0,2.0,0.0,2020-04-01,164.71428571428572,1.0,0.2857142857142857,22.142857142857142,7.0,246.0,2.0,0.0,29.0,164.71428571428572,1.0,0.2857142857142857,22.142857142857142
2151,29,Bahia,BA,2020-04-02,267.0,21.0,3.0,1.0,2020-04-02,187.42857142857142,1.4285714285714286,0.42857142857142855,22.714285714285715,8.0,267.0,3.0,1.0,21.0,187.42857142857142,1.4285714285714286,0.42857142857142855,22.714285714285715
2152,29,Bahia,BA,2020-04-03,290.0,23.0,6.0,3.0,2020-04-03,211.28571428571428,2.2857142857142856,0.8571428571428571,23.857142857142858,9.0,290.0,6.0,3.0,23.0,211.28571428571428,2.2857142857142856,0.8571428571428571,23.857142857142858
2153,29,Bahia,BA,2020-04-04,336.0,46.0,7.0,1.0,2020-04-04,241.14285714285714,3.2857142857142856,1.0,29.857142857142858,10.0,336.0,7.0,1.0,46.0,241.14285714285714,3.2857142857142856,1.0,29.857142857142858
